,Unnamed: 0,speech_id,triplet_id,title,date,link,date_character,source,year,text,results_coder_1,results_coder_2
646,647,14938,14938_12,"SPEECH OF SIR LEON BRITTAN - BRUSSELS, 21 JUNE 1995CALL FOR EUROPEAN AND AMERICAN LEADERSHIP TO OPEN WORLD MARKETS FOR FOREIGNINVESTMENT.",6/21/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_126,21-Jun-95,speech,1995,"Their first involvement  in Europe came with the establishment of production,
distribution  and  marketing  satellites,  controlled  by  American  parents. Gradually,  management  control  passed  to  the  European  company,  as  the
overseas branch  gained more  authority over production  and local  sourcing. With increasing commercial success, research and  development facilities also
shifted  to  Europe.",none,none
647,648,14941,14941_32,SPEECH BY JACQUES SANTER TO THE EUROPEAN INSTITUTE - WILLARD HOTEL -WASHINGTON D.C. - THURSDAY 15 JUNE 1995 8:00 - 9:30 A.M.,6/15/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_122,15-Jun-95,speech,1995," The costs
of another Chernobyl disaster would be frankly astronomic in every sense. 
But as devotees  of the international political process, you  will understand
when I  say that enlarging the  European Union from 15  to 20, 25 or  even 30
countries in the  future cannot happen without profound structural  change in
our institutions and in our decision-making procedures.  Without  appropriate
reforms we will actually  weaken the European Union  - weaken our ability  to
take decisive action and finally  weaken security in Europe, which is in  no-
one's  interest.",discretionary,discretionary
648,649,14947,14947_61,"CAP REFORM AND ENVIRONMENTAL PROTECTION KEYNOTE - SPEECH BY DR FRANZFISCHLER AT THE COMMODITY CLUB  - WASHINGTON D.C., 6 JUNE 1995",6/6/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_114,6-Jun-95,speech,1995,"There will still be a lot to  do until agriculture
and  environmental protection  have achieved  that degree  of partnership for
which they are properly destined. 
***

",discretionary,discretionary
649,650,14948,14948_19,"NEW POLITICS AND GLOBAL TRADE - ADDRESS GIVEN BY DR. FRANZ FISCHLERBEFORE THE WORLD MEAT CONGRESS - IN DENVER,  COLORADO 2 JUNE 1995",6/2/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_111,2-Jun-95,speech,1995,"    It   has   replaced   forced   dependence  with   freely   chosen
interdependence and balance of national power  with transnational cooperation
strategies. 
The EU's  experience innovates in many  a respect in  matters of multilateral
cooperation.    Paraphrasing the EU's  founder Jean Monnet,   ""  multilateral
cooperation cannot be  based only on good  will.",none,none
650,651,14955,14955_13,"SPEECH BY NEIL KINNOCK, TO THE EIB CONFERENCE, ""THE PRIVATE SECTOR'S ROLE INDEVELOPMENT OF TENS"" - AMSTERDAM, 18 MAY 1995",5/18/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_100,18-May-95,speech,1995,"  The  skills and  knowledge
available in  the private  sector are  positive assets in  themselves. If  we
want to look  at ways  of getting the  best out of  partnerships between  the
public  and private sectors  then we  need to  appreciate what each  side can
bring to every phase of the project. 
The first thing that is  clear to me is  that it is important to think  about
involving the private sector early in the  life of a project.",discretionary,discretionary
651,652,14956,14956_26,"ADDRESS BY JACQUES  SANTER PRESIDENT OF THE EUROPEAN COMMISSION TO THECONFEDERATION OF BRITISH INDUSTRY - LONDON, TUESDAY 16 MAY 1995",5/16/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_99,16-May-95,speech,1995,"
We  have  also to  strengthen our  mutual solidarity.  This  is not  code for
crypto-Marxism.   What  it means,  in the  social field,  is a  well-targeted
effort on training  and on the environment for  job creation.",none,none
652,653,14958,14958_40,"SPEECH BY ANITA GRADIN  AT THE EUROPEAN FORUM ""JUSTICE AND HOME AFFAIRS INTHE EUROPEAN UNION"" BONN, 11 MAY 1995",5/11/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_92,11-May-95,speech,1995,"The goal is  to
find a model that  meets the interests  of all concerned,  not only a few.  I
intend to  prepare a  draft scheme  which in  its political  scope goes  much
further than those  presented so far. I  convey these intentions of  mine, as
my seventh reflection.",discretionary,discretionary
653,654,14962,14962_39,"MR JACQUES SANTER TO THE CORPORATION OF LONDON ""EUROPE'S FUTURE - MY VISION""- LONDON, GUILDHALL THURSDAY 4 MAY, 18H40",5/5/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_87,5-May-95,speech,1995," Today  there are potentially a  further 15 new states  who want
to join us - hardly the sign of a decaying institution. 
In the  early 1950s,  Senator McCarthy  in the United  States used  malicious
scare mongering tactics to build a political reputation based on  hunting so-
called Communists out  of the United States  Government.  He claimed  that he
had  the  names of  205  ""known  Communists""  in  the State  Department.",none,none
654,655,14968,14968_71,"SPEECH BY THE RIGHT HONOURABLE SIR LEON BRITTAN QC TO THE AMERICAN CLUB OFBRUSSELS - THE EU-US RELATIONSHIP: WILL IT LAST? - 27 APRIL 1995 - THEAMERICAN CLUB OF BRUSSELS- SHERATON HOTEL, PLACE ROGIER, BRUXELLES",4/27/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_79,27-Apr-95,speech,1995," Among the big
ideas  most frequently  mentioned  are a  transatlantic  free trade  area, an
economic space and  a new transatlantic Treaty.   Senator Dole has  added his
voice, calling for a closer economic relationship with Europe. 
As of  now I have  an open mind  on these  ideas.",none,discretionary
655,656,14972,14972_3,"SPEECH BY NEIL KINNOCK,""DEMOCRATIC SOCIALISM""AT THE CATHOLIC UNIVERSITY OFLOUVAIN - LOUVAIN, 26 APRIL 1995",4/26/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_76,26-Apr-95,speech,1995,"
In such circumstances,  opposition was inevitable.  To their credit, many who
initially  responded  to  change with  suspicion  and  resentment  eventually
became supporters of the  new initiatives.  They accepted that  socialism, to
be useful  to  a society,  had  to be  relevant  to the  age  and capable  of
securing democratic power to put its principles into practice.",none,none
656,657,14999,14999_46,"SPEECH BY MR. MARIO MONTI - ""THE IMPORTANCE OF MONETARY UNION FOR THESINGLE MARKET AND FINANCIAL INSTITUTIONS"" - LONDON 23 FEBRUARY 1995",2/23/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_15,23-Feb-95,speech,1995,"On  these issues,  President Santer  has
announced a  Green paper  which  will be  prepared by  my colleague  M.  de
Silguy.  It remains  a  matter of  fact  that the  transition  to a  single
currency  will  require  cooperation  among all  sides,  that  is, national
authorities, the European Monetary Institute,  the Commission and financial
institutions.",discretionary,discretionary
657,658,15001,15001_9,"SPEECH GIVEN BY THE RT. HON. SIR LEON BRITTAN, QC, AT THE GIRTON COLLEGEFOUNDERS' MEMORIAL LECTURE: ""TOWARDS A EUROPE FOR THE INDIVIDUAL""- CAMBRIDGE, 17 FEBRUARY 1995",2/17/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_10,17-Feb-95,speech,1995,"But some competition is not fair - and  businesses
have to be protected against unfair competition, or  the jobs and the other
benefits they bring society will be  lost. The EU is a stronger  protection
against unfair competition than Britain  alone could ever be,  whether that
competition is internal to the EU or external in the wider world. 

Inside  the EU,  although  the Internal  Market  is nearing  completion, it
needs  constant  vigilance  to  see  that  it  really works.",discretionary,discretionary
658,659,15003,15003_66,"ADDRESS BY SIR LEON BRITTAN: ""SMOOTHING THE PATH FOR INVESTMENT WORLDWIDE""- WASHINGTON, DC, 31 JANUARY 1995",1/31/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_7,31-Jan-95,speech,1995,"   Neither of  these  activities
disposes of  the equally urgent task of setting  a clear and open framework
for bilateral investment across  the Atlantic.  In order to  pursue this 3-
pronged  offensive,  we  should  quickly   concentrate  on  the  substance. Bilateral talks,  talks in  the  Quad, talks  in OECD,  WTO and  at the  G7
Summit will  all be needed.",none,prescriptive
659,660,15007,15007_25,"SPEECH BY PRESIDENT SANTER TO THE EUROPEAN PARLIAMENTSTRASBOURG, 17 JANUARY 1995",1/17/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_1,17-Jan-95,speech,1995,"  But, given   the
global nature of certain  markets, this does not mean that we should reduce
our  firms  to  be  dwarfs  in  comparison with  rival  giants  from  other
countries. 
Mr. President, Members of the European Parliament, Ladies and Gentlemen,

If the newly completed single market  is to be fully effective, there  will
have to      be modern  and  efficient  transport, energy  and  environment
infrastructures.   With regard  to transport,  the  Essen European  Council
took  a decision  on the start-up  of 14 major  projects before  the end of
1996.",prescriptive,prescriptive
660,661,15009,15009_8,"SPEECH GIVEN BY MR STEICHEN,THE COMMON AGRICULTURAL POLICY:THE MEDIUM-TERM OUTLOOK IN THE CONTEXT OF FUTURE TRENDS IN INTERNATIONALTRADE IN AGRICULTURE",11/24/1994,https://ec.europa.eu/commission/presscorner/detail/en/speech_94_129,24-Nov-94,speech,1994,"  The new prospects created by the Uruguay Round

We  all remember  the  difficult circumstances  in  which a  compromise was
finally  found to complete  the Uruguay  Round, as  signed at  Marrakesh in
April this year. 
It  is  now clear  that,  without  the reform  of  the common  agricultural
policy, it  would have been impossible for  the European Union to subscribe
to the new constraints  which the Uruguay Round imposes.  The final overall
result, seen in the  light of the necessary concessions on  all sides, is a
satisfactory one from which our agriculture can benefit.",none,none
661,662,15010,15010_6,"SPEECH BY THE RIGHT HONOURABLE SIR LEON BRITTAN QCDEEPENING THE RELATIONSHIP BETWEEN THE EUROPEAN UNION AND CENTRAL ANDEASTERN EUROPE - EC OFFICE, BONN 23 NOVEMBER 1994",11/23/1994,https://ec.europa.eu/commission/presscorner/detail/en/speech_94_128,23-Nov-94,speech,1994,"
Within a  very short space of time, we have moved from a relationship based
on providing  emergency  aid and  having  minimal  trading relations  to  a
broadly  based network of  agreements which  aim to bring  new members into
the European  Union and  to help  them get  ready for  all that  membership
entails.   The most important  public recognition of  the maturing  of this
relationship  came  last  June  in  Copenhagen  when  the European  Council
decided that the European Union  shared the objective of  future membership
for  those countries which  have Europe Agreements with  the Union.   Up to
that  moment the  Europe Agreement countries  had proclaimed their ambition
to join  us and we had  noted it.",none,none
662,663,15013,15013_10,"SPEECH BY SIR LEON BRITTAN BRITAIN - PLAISTERERS' HALL:""EUROPE AND EMU"" - LONDON, 17 NOVEMBER 1994",11/18/1994,https://ec.europa.eu/commission/presscorner/detail/en/speech_94_125,18-Nov-94,speech,1994," Europe now  takes over 56 % of our total exports compared to 36
% in 1973.   Critics of the European Union  dismiss this figure, claiming
that we have simply switched  our exports to Europe and that this  proves
that it is Europe that  is to blame  for the UK's relative decline  as an
exporting economy in  the post war period.     However, a closer look  at
the relevant  statistics suggests,  on  the contrary,  that the  improved
access  to markets  offered by  membership of  the EU,  not only  did not
exacerbate this decline  but even helped to reverse it,  albeit slightly.",none,none
663,664,15019,15019_25,"SPEECH OF   SIR  LEON BRITTAN  - BAFTA  CENTRE: ""GLOBAL  INTERDEPENDENCE,STRATEGIC  CHALLENGES  FOR EUROPE  IN  THE  WORLD ECONOMY""  -  LONDON,  3NOVEMBER 1994",11/3/1994,https://ec.europa.eu/commission/presscorner/detail/en/speech_94_119,3-Nov-94,speech,1994," But the battle  for
European competitiveness must be fought also on world markets. 
The single  strongest guarantee of continued  competitiveness is to  bind
ourselves  to  a policy  of  openness  in face  of  outside  competition. International  trade liberalisation  is  thus  the key  to  the long-term
survival of  Europe.",prescriptive,discretionary
664,665,15032,15032_12,"SPEECH BY MR PADRAIG FLYNN  TO THE JAPANESE-EC BUSINESS  FORUM, BRUSSELS:""THE  NEXT  PHASE OF  EUROPEAN  SOCIAL  POLICY -    THE  IMPLICATIONS FORBUSINESS"" - TUESDAY, 20 SEPTEMBER 1994",9/20/1994,https://ec.europa.eu/commission/presscorner/detail/en/speech_94_101,20-Sep-94,speech,1994,"  

The  fourth key  theme of  the  White Paper  is  the  need to  strengthen
cooperation and action across society as a whole. 
It is increasingly clear  that action is needed not  only to create  more
jobs and  protect those at  work, but  also to  focus on those  currently
excluded  from the labour  market.  This requires  a new approach, and in
particular a move  away from passive  income maintenance measures towards
more active  labour market  measures designed  to ensure  the social  and
economic integration of all people.",prescriptive,prescriptive
665,666,15046,15046_47,"POINTS DEVELOPED BY COMMIONER Y. PALEOKRASSAS - HIGH LEVEL MEETING:""CHANCES FOR THE INTRODUCTION OF A CO2 / ENERGY TAX UNDER THE GERMANPRESIDENCY"" - HAMBURG, 28 JUNE 1994",6/28/1994,https://ec.europa.eu/commission/presscorner/detail/en/speech_94_77,28-Jun-94,speech,1994,"It is certainly active and naughty. It is clever, progressive, to the point of
being controversial. It wants to unite not divide the European family.",none,none
